Date,Open,High,Low,Close,Volume
2020-01-14,62.3192,62.5732,61.4451,61.5771,35957932
2020-01-15,61.7041,61.928,60.8923,61.1513,26310544
2020-01-16,61.6867,62.0478,61.4514,61.988,28419164
2020-01-17,62.1797,62.2544,61.5995,62.0752,25379056
2020-01-21,61.7079,62.0776,61.4004,61.7415,21285040
2020-01-22,62.1947,63.1484,62.0054,62.2669,23923868
2020-01-23,62.6828,63.0513,61.7938,62.9666,24451444
2020-01-24,64.1221,64.6201,61.8311,62.374,37351356
2020-01-27,59.326,60.3246,57.8294,59.8141,47053416
2020-01-28,60.474,62.0727,59.9421,61.7489,31097604
2020-01-29,61.6045,61.9656,60.7454,61.1438,25945116
2020-01-30,60.1652,61.3455,59.6149,61.2111,29050360
2020-01-31,60.7529,60.8724,58.4569,58.8753,37041972
2020-02-03,58.6935,60.041,58.6312,59.8464,25592820
2020-02-04,61.2658,61.7315,60.7653,61.5398,27154356
2020-02-05,62.75,62.8521,61.6095,62.4437,20822008
2020-02-06,62.7873,63.3128,61.9755,63.3115,21828204
2020-02-07,62.9119,63.1335,62.3969,62.6504,18975212
2020-02-10,62.877,65.4917,62.8272,65.4842,52960776
2020-02-11,66.5674,67.8573,65.9474,66.7094,63855688
2020-02-12,67.2373,67.9321,66.8482,67.8673,37464472
2020-02-13,67.2871,68.1014,67.0132,67.429,52801536
2020-02-14,71.5329,73.4528,71.2191,72.1629,104192372
2020-02-18,71.1303,74.0355,70.9352,73.8512,62188100
2020-02-19,75.0764,78.5427,75.0753,78.3659,69433124
2020-02-20,77.8841,78.7693,73.7964,76.8718,81005036
2020-02-21,75.7487,76.0002,72.3795,73.2287,76929324
2020-02-24,67.2821,70.1912,66.7368,68.0516,85691492
2020-02-25,68.8045,69.4237,64.2366,65.2551,105549768
2020-02-26,65.2576,68.592,65.2427,66.6496,74966144
2020-02-27,63.5148,66.5299,62.0173,62.9417,90641492
2020-02-28,60.4139,67.8904,60.2482,67.2948,113467528
2020-03-02,68.9967,69.1686,65.0348,68.8796,89074556
2020-03-03,69.4369,70.0358,65.3986,66.2533,65279312
2020-03-04,67.3272,70.9876,66.5797,70.8929,59740736
2020-03-05,68.897,70.5665,67.6512,68.0972,54032748
2020-03-06,66.1212,66.8762,64.2873,66.2907,51541228
2020-03-09,59.7772,64.6361,59.3486,61.1576,60475728
2020-03-10,63.9235,65.0547,61.2947,65.0547,58064872
2020-03-11,63.6531,63.9384,60.4425,61.4143,49747352
2020-03-12,56.1791,58.8351,53.7721,53.8992,81654140
2020-03-13,57.435,60.0563,54.7214,60.0114,63483772
2020-03-16,52.9274,56.3386,48.3401,48.9381,72050612
2020-03-17,50.0619,55.0329,47.5925,54.1384,81733124
2020-03-18,49.8588,52.3119,45.0212,50.5378,86909540
2020-03-19,50.3235,54.0038,48.1881,53.0669,76551388
2020-03-20,54.5694,57.3901,51.1134,51.2679,80463416
2020-03-23,51.2579,53.9415,49.4663,52.9971,64387464
2020-03-24,57.0612,62.9567,56.8245,62.0896,110164380
2020-03-25,63.2407,65.2391,60.7141,61.2025,78966972
2020-03-26,63.2756,65.3388,62.2939,64.0979,69758768
2020-03-27,62.2939,65.5625,61.965,62.9741,63882976
2020-03-30,63.6295,66.2707,63.1884,66.1785,60225012
2020-03-31,66.5797,68.6229,64.225,65.6827,94673184
